image_id,poi_id,label_class,file_path,dataset_split,width_px,height_px,capture_conditions,occlusion_pct,licence,updated_at
lmk_9c45b554,poi_9eab0466,cooking_class_at_old_town,media/landmarks/poi_9eab0466/02.jpg,train,1024,768,rain,15,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_6d922b66,poi_9eab0466,cooking_class_at_old_town,media/landmarks/poi_9eab0466/03.jpg,train,1024,768,dusk,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_5c5c6a33,poi_9eab0466,cooking_class_at_old_town,media/landmarks/poi_9eab0466/04.jpg,train,1024,768,crowded,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_dfe9219e,poi_9eab0466,cooking_class_at_old_town,media/landmarks/poi_9eab0466/05.jpg,train,1024,768,daylight,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_a6d9afc5,poi_9eab0466,cooking_class_at_old_town,media/landmarks/poi_9eab0466/06.jpg,train,1024,768,daylight,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_1dcb2fa1,poi_9eab0466,cooking_class_at_old_town,media/landmarks/poi_9eab0466/07.jpg,eval,1024,768,dusk,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_f5001ced,poi_9eab0466,cooking_class_at_old_town,media/landmarks/poi_9eab0466/08.jpg,eval,1024,768,daylight,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_d8628c76,poi_9eab0466,cooking_class_at_old_town,media/landmarks/poi_9eab0466/09.jpg,eval,1024,768,rain,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_10404051,poi_635f25bf,colombo_bird_sanctuary,media/landmarks/poi_635f25bf/00.jpg,train,1024,768,night,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_bdf13e3b,poi_635f25bf,colombo_bird_sanctuary,media/landmarks/poi_635f25bf/01.jpg,train,1024,768,daylight,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_f9252fab,poi_635f25bf,colombo_bird_sanctuary,media/landmarks/poi_635f25bf/02.jpg,train,1024,768,daylight,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_74c8a9dd,poi_635f25bf,colombo_bird_sanctuary,media/landmarks/poi_635f25bf/03.jpg,train,1024,768,rain,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_19a229c9,poi_635f25bf,colombo_bird_sanctuary,media/landmarks/poi_635f25bf/04.jpg,train,1024,768,night,15,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_de3fd3e2,poi_635f25bf,colombo_bird_sanctuary,media/landmarks/poi_635f25bf/05.jpg,train,1024,768,daylight,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_fd182a7c,poi_635f25bf,colombo_bird_sanctuary,media/landmarks/poi_635f25bf/06.jpg,train,1024,768,rain,15,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_d23822c5,poi_635f25bf,colombo_bird_sanctuary,media/landmarks/poi_635f25bf/07.jpg,eval,1024,768,rain,15,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_9ebd7da9,poi_635f25bf,colombo_bird_sanctuary,media/landmarks/poi_635f25bf/08.jpg,eval,1024,768,daylight,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_6ad29364,poi_635f25bf,colombo_bird_sanctuary,media/landmarks/poi_635f25bf/09.jpg,eval,1024,768,dusk,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_51527bae,poi_b9b35115,paragliding_launch,media/landmarks/poi_b9b35115/00.jpg,train,1024,768,daylight,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_b4bcf555,poi_b9b35115,paragliding_launch,media/landmarks/poi_b9b35115/01.jpg,train,1024,768,dusk,15,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_7c7a709b,poi_b9b35115,paragliding_launch,media/landmarks/poi_b9b35115/02.jpg,train,1024,768,crowded,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_e1746fd3,poi_b9b35115,paragliding_launch,media/landmarks/poi_b9b35115/03.jpg,train,1024,768,crowded,15,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_13c2135a,poi_b9b35115,paragliding_launch,media/landmarks/poi_b9b35115/04.jpg,train,1024,768,daylight,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_0f97fc6c,poi_b9b35115,paragliding_launch,media/landmarks/poi_b9b35115/05.jpg,train,1024,768,night,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_ef995349,poi_b9b35115,paragliding_launch,media/landmarks/poi_b9b35115/06.jpg,train,1024,768,night,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_ad9fa2c0,poi_b9b35115,paragliding_launch,media/landmarks/poi_b9b35115/07.jpg,eval,1024,768,daylight,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_1fc97606,poi_b9b35115,paragliding_launch,media/landmarks/poi_b9b35115/08.jpg,eval,1024,768,daylight,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_2e84bc63,poi_b9b35115,paragliding_launch,media/landmarks/poi_b9b35115/09.jpg,eval,1024,768,night,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_bd43420b,poi_4c0e8968,hot_air_balloon_field,media/landmarks/poi_4c0e8968/00.jpg,train,1024,768,daylight,15,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_1eb5253e,poi_4c0e8968,hot_air_balloon_field,media/landmarks/poi_4c0e8968/01.jpg,train,1024,768,rain,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_27857ed4,poi_4c0e8968,hot_air_balloon_field,media/landmarks/poi_4c0e8968/02.jpg,train,1024,768,night,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_411a0268,poi_4c0e8968,hot_air_balloon_field,media/landmarks/poi_4c0e8968/03.jpg,train,1024,768,daylight,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_bda22cde,poi_4c0e8968,hot_air_balloon_field,media/landmarks/poi_4c0e8968/04.jpg,train,1024,768,crowded,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_9a4d94bb,poi_4c0e8968,hot_air_balloon_field,media/landmarks/poi_4c0e8968/05.jpg,train,1024,768,night,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_c92eb76b,poi_4c0e8968,hot_air_balloon_field,media/landmarks/poi_4c0e8968/06.jpg,train,1024,768,daylight,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_1cb671d1,poi_4c0e8968,hot_air_balloon_field,media/landmarks/poi_4c0e8968/07.jpg,eval,1024,768,dusk,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_a2a32490,poi_4c0e8968,hot_air_balloon_field,media/landmarks/poi_4c0e8968/08.jpg,eval,1024,768,dusk,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_2ce92ee6,poi_4c0e8968,hot_air_balloon_field,media/landmarks/poi_4c0e8968/09.jpg,eval,1024,768,night,15,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_3b0f632f,poi_4354eb74,backwater_channel,media/landmarks/poi_4354eb74/00.jpg,train,1024,768,rain,15,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_c3c2edd8,poi_4354eb74,backwater_channel,media/landmarks/poi_4354eb74/01.jpg,train,1024,768,crowded,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_ded488ab,poi_4354eb74,backwater_channel,media/landmarks/poi_4354eb74/02.jpg,train,1024,768,rain,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_352d3c43,poi_4354eb74,backwater_channel,media/landmarks/poi_4354eb74/03.jpg,train,1024,768,daylight,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_93996f03,poi_4354eb74,backwater_channel,media/landmarks/poi_4354eb74/04.jpg,train,1024,768,daylight,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_4c61b580,poi_4354eb74,backwater_channel,media/landmarks/poi_4354eb74/05.jpg,train,1024,768,crowded,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_71371d44,poi_4354eb74,backwater_channel,media/landmarks/poi_4354eb74/06.jpg,train,1024,768,crowded,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_fa7ebb6b,poi_4354eb74,backwater_channel,media/landmarks/poi_4354eb74/07.jpg,eval,1024,768,daylight,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_9592c6cb,poi_4354eb74,backwater_channel,media/landmarks/poi_4354eb74/08.jpg,eval,1024,768,dusk,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_984d97dd,poi_4354eb74,backwater_channel,media/landmarks/poi_4354eb74/09.jpg,eval,1024,768,night,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_d95c72b5,poi_886b5e19,chhatri_complex,media/landmarks/poi_886b5e19/00.jpg,train,1024,768,dusk,15,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_19dff68d,poi_886b5e19,chhatri_complex,media/landmarks/poi_886b5e19/01.jpg,train,1024,768,dusk,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_24eb2761,poi_886b5e19,chhatri_complex,media/landmarks/poi_886b5e19/02.jpg,train,1024,768,dusk,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_8101cc8b,poi_886b5e19,chhatri_complex,media/landmarks/poi_886b5e19/03.jpg,train,1024,768,crowded,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_427aac64,poi_886b5e19,chhatri_complex,media/landmarks/poi_886b5e19/04.jpg,train,1024,768,dusk,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_0423f050,poi_886b5e19,chhatri_complex,media/landmarks/poi_886b5e19/05.jpg,train,1024,768,daylight,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_38a94b68,poi_886b5e19,chhatri_complex,media/landmarks/poi_886b5e19/06.jpg,train,1024,768,rain,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_c8638e4a,poi_886b5e19,chhatri_complex,media/landmarks/poi_886b5e19/07.jpg,eval,1024,768,night,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_1f8183a4,poi_886b5e19,chhatri_complex,media/landmarks/poi_886b5e19/08.jpg,eval,1024,768,dusk,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_5d0558fb,poi_886b5e19,chhatri_complex,media/landmarks/poi_886b5e19/09.jpg,eval,1024,768,dusk,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_982db9b2,poi_2bbb64cc,cooking_class_at_old_town,media/landmarks/poi_2bbb64cc/00.jpg,train,1024,768,crowded,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_bfc2efd3,poi_2bbb64cc,cooking_class_at_old_town,media/landmarks/poi_2bbb64cc/01.jpg,train,1024,768,daylight,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_ab79cfc2,poi_2bbb64cc,cooking_class_at_old_town,media/landmarks/poi_2bbb64cc/02.jpg,train,1024,768,rain,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_ad653dec,poi_2bbb64cc,cooking_class_at_old_town,media/landmarks/poi_2bbb64cc/03.jpg,train,1024,768,night,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_ca650174,poi_2bbb64cc,cooking_class_at_old_town,media/landmarks/poi_2bbb64cc/04.jpg,train,1024,768,daylight,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_e9948641,poi_2bbb64cc,cooking_class_at_old_town,media/landmarks/poi_2bbb64cc/05.jpg,train,1024,768,daylight,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_e89f9a99,poi_2bbb64cc,cooking_class_at_old_town,media/landmarks/poi_2bbb64cc/06.jpg,train,1024,768,dusk,15,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_d0bd7db7,poi_2bbb64cc,cooking_class_at_old_town,media/landmarks/poi_2bbb64cc/07.jpg,eval,1024,768,daylight,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_d64a18c3,poi_2bbb64cc,cooking_class_at_old_town,media/landmarks/poi_2bbb64cc/08.jpg,eval,1024,768,dusk,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_b191ff10,poi_2bbb64cc,cooking_class_at_old_town,media/landmarks/poi_2bbb64cc/09.jpg,eval,1024,768,dusk,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_3d38eba8,poi_65bb95f4,riverside_lounge,media/landmarks/poi_65bb95f4/00.jpg,train,1024,768,daylight,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_e44a8d5c,poi_65bb95f4,riverside_lounge,media/landmarks/poi_65bb95f4/01.jpg,train,1024,768,daylight,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_df330579,poi_65bb95f4,riverside_lounge,media/landmarks/poi_65bb95f4/02.jpg,train,1024,768,dusk,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_c3da9fb6,poi_65bb95f4,riverside_lounge,media/landmarks/poi_65bb95f4/03.jpg,train,1024,768,crowded,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_8fbb0a06,poi_65bb95f4,riverside_lounge,media/landmarks/poi_65bb95f4/04.jpg,train,1024,768,daylight,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_9f4c1247,poi_65bb95f4,riverside_lounge,media/landmarks/poi_65bb95f4/05.jpg,train,1024,768,daylight,15,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_b2b0f949,poi_65bb95f4,riverside_lounge,media/landmarks/poi_65bb95f4/06.jpg,train,1024,768,rain,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_d4cabe2e,poi_65bb95f4,riverside_lounge,media/landmarks/poi_65bb95f4/07.jpg,eval,1024,768,crowded,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_8fb19498,poi_65bb95f4,riverside_lounge,media/landmarks/poi_65bb95f4/08.jpg,eval,1024,768,crowded,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_81b21151,poi_65bb95f4,riverside_lounge,media/landmarks/poi_65bb95f4/09.jpg,eval,1024,768,daylight,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_ff2d4f0a,poi_d8ffbfe8,antique_lane,media/landmarks/poi_d8ffbfe8/00.jpg,train,1024,768,daylight,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_b4af798b,poi_d8ffbfe8,antique_lane,media/landmarks/poi_d8ffbfe8/01.jpg,train,1024,768,dusk,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_62bf8f6f,poi_d8ffbfe8,antique_lane,media/landmarks/poi_d8ffbfe8/02.jpg,train,1024,768,dusk,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_9ae0071e,poi_d8ffbfe8,antique_lane,media/landmarks/poi_d8ffbfe8/03.jpg,train,1024,768,daylight,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_f5d50e1e,poi_d8ffbfe8,antique_lane,media/landmarks/poi_d8ffbfe8/04.jpg,train,1024,768,daylight,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_d2946f9a,poi_d8ffbfe8,antique_lane,media/landmarks/poi_d8ffbfe8/05.jpg,train,1024,768,rain,15,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_d53e72ae,poi_d8ffbfe8,antique_lane,media/landmarks/poi_d8ffbfe8/06.jpg,train,1024,768,night,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_6c202289,poi_d8ffbfe8,antique_lane,media/landmarks/poi_d8ffbfe8/07.jpg,eval,1024,768,rain,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_0495cbf0,poi_d8ffbfe8,antique_lane,media/landmarks/poi_d8ffbfe8/08.jpg,eval,1024,768,daylight,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_d781d31a,poi_d8ffbfe8,antique_lane,media/landmarks/poi_d8ffbfe8/09.jpg,eval,1024,768,daylight,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_ce8e9382,poi_fb2bf178,hot_air_balloon_field,media/landmarks/poi_fb2bf178/00.jpg,train,1024,768,crowded,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_5875c01d,poi_fb2bf178,hot_air_balloon_field,media/landmarks/poi_fb2bf178/01.jpg,train,1024,768,crowded,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_a27c486b,poi_fb2bf178,hot_air_balloon_field,media/landmarks/poi_fb2bf178/02.jpg,train,1024,768,rain,15,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_8fdb9254,poi_fb2bf178,hot_air_balloon_field,media/landmarks/poi_fb2bf178/03.jpg,train,1024,768,daylight,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_3a065398,poi_fb2bf178,hot_air_balloon_field,media/landmarks/poi_fb2bf178/04.jpg,train,1024,768,night,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_fde007df,poi_fb2bf178,hot_air_balloon_field,media/landmarks/poi_fb2bf178/05.jpg,train,1024,768,rain,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_5da2b672,poi_fb2bf178,hot_air_balloon_field,media/landmarks/poi_fb2bf178/06.jpg,train,1024,768,night,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_fed695c0,poi_fb2bf178,hot_air_balloon_field,media/landmarks/poi_fb2bf178/07.jpg,eval,1024,768,daylight,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_f3d3e0e3,poi_fb2bf178,hot_air_balloon_field,media/landmarks/poi_fb2bf178/08.jpg,eval,1024,768,crowded,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_b64d6dfe,poi_fb2bf178,hot_air_balloon_field,media/landmarks/poi_fb2bf178/09.jpg,eval,1024,768,rain,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_c24c45fa,poi_0181afcd,gallery_of_modern_art_hampi,media/landmarks/poi_0181afcd/00.jpg,train,1024,768,rain,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_a854b392,poi_0181afcd,gallery_of_modern_art_hampi,media/landmarks/poi_0181afcd/01.jpg,train,1024,768,daylight,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_a452a4a1,poi_0181afcd,gallery_of_modern_art_hampi,media/landmarks/poi_0181afcd/02.jpg,train,1024,768,daylight,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_850cad2b,poi_0181afcd,gallery_of_modern_art_hampi,media/landmarks/poi_0181afcd/03.jpg,train,1024,768,daylight,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_d4c42f24,poi_0181afcd,gallery_of_modern_art_hampi,media/landmarks/poi_0181afcd/04.jpg,train,1024,768,daylight,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_96f11329,poi_0181afcd,gallery_of_modern_art_hampi,media/landmarks/poi_0181afcd/05.jpg,train,1024,768,rain,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_d43472cc,poi_0181afcd,gallery_of_modern_art_hampi,media/landmarks/poi_0181afcd/06.jpg,train,1024,768,rain,15,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_8fa9af3d,poi_0181afcd,gallery_of_modern_art_hampi,media/landmarks/poi_0181afcd/07.jpg,eval,1024,768,dusk,15,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_1caa5953,poi_0181afcd,gallery_of_modern_art_hampi,media/landmarks/poi_0181afcd/08.jpg,eval,1024,768,daylight,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_d3036ba7,poi_0181afcd,gallery_of_modern_art_hampi,media/landmarks/poi_0181afcd/09.jpg,eval,1024,768,rain,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_ff2e10b5,poi_8f578694,mysuru_stepwell,media/landmarks/poi_8f578694/00.jpg,train,1024,768,crowded,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_d0d98e92,poi_8f578694,mysuru_stepwell,media/landmarks/poi_8f578694/01.jpg,train,1024,768,daylight,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_24680fd9,poi_8f578694,mysuru_stepwell,media/landmarks/poi_8f578694/02.jpg,train,1024,768,daylight,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_7d7203b8,poi_8f578694,mysuru_stepwell,media/landmarks/poi_8f578694/03.jpg,train,1024,768,daylight,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_c89e8bbc,poi_8f578694,mysuru_stepwell,media/landmarks/poi_8f578694/04.jpg,train,1024,768,dusk,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_25d86dc0,poi_8f578694,mysuru_stepwell,media/landmarks/poi_8f578694/05.jpg,train,1024,768,rain,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_8078918d,poi_8f578694,mysuru_stepwell,media/landmarks/poi_8f578694/06.jpg,train,1024,768,crowded,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_5fc6c8c9,poi_8f578694,mysuru_stepwell,media/landmarks/poi_8f578694/07.jpg,eval,1024,768,dusk,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_00ae6da7,poi_8f578694,mysuru_stepwell,media/landmarks/poi_8f578694/08.jpg,eval,1024,768,crowded,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_316b26b8,poi_8f578694,mysuru_stepwell,media/landmarks/poi_8f578694/09.jpg,eval,1024,768,daylight,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_1c596c69,poi_eb997264,crocodile_park,media/landmarks/poi_eb997264/00.jpg,train,1024,768,daylight,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_d3bbd00d,poi_eb997264,crocodile_park,media/landmarks/poi_eb997264/01.jpg,train,1024,768,dusk,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_33ec8f83,poi_eb997264,crocodile_park,media/landmarks/poi_eb997264/02.jpg,train,1024,768,dusk,15,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_ff7713b5,poi_eb997264,crocodile_park,media/landmarks/poi_eb997264/03.jpg,train,1024,768,rain,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_2b3a1285,poi_eb997264,crocodile_park,media/landmarks/poi_eb997264/04.jpg,train,1024,768,dusk,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_e83a8d0c,poi_eb997264,crocodile_park,media/landmarks/poi_eb997264/05.jpg,train,1024,768,dusk,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_e303868e,poi_eb997264,crocodile_park,media/landmarks/poi_eb997264/06.jpg,train,1024,768,daylight,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_a6380279,poi_eb997264,crocodile_park,media/landmarks/poi_eb997264/07.jpg,eval,1024,768,daylight,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_59485810,poi_eb997264,crocodile_park,media/landmarks/poi_eb997264/08.jpg,eval,1024,768,dusk,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_5985d31d,poi_eb997264,crocodile_park,media/landmarks/poi_eb997264/09.jpg,eval,1024,768,dusk,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_d18b28f6,poi_493eac5b,st_mary's_church_kandy,media/landmarks/poi_493eac5b/00.jpg,train,1024,768,night,45,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_ebe24074,poi_493eac5b,st_mary's_church_kandy,media/landmarks/poi_493eac5b/01.jpg,train,1024,768,rain,15,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_a74da161,poi_493eac5b,st_mary's_church_kandy,media/landmarks/poi_493eac5b/02.jpg,train,1024,768,dusk,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_81ba109a,poi_493eac5b,st_mary's_church_kandy,media/landmarks/poi_493eac5b/03.jpg,train,1024,768,crowded,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_c0428ffe,poi_493eac5b,st_mary's_church_kandy,media/landmarks/poi_493eac5b/04.jpg,train,1024,768,daylight,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_7cb5a306,poi_493eac5b,st_mary's_church_kandy,media/landmarks/poi_493eac5b/05.jpg,train,1024,768,daylight,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_6c20ee2e,poi_493eac5b,st_mary's_church_kandy,media/landmarks/poi_493eac5b/06.jpg,train,1024,768,daylight,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_ffa40c79,poi_493eac5b,st_mary's_church_kandy,media/landmarks/poi_493eac5b/07.jpg,eval,1024,768,crowded,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_90545b0a,poi_493eac5b,st_mary's_church_kandy,media/landmarks/poi_493eac5b/08.jpg,eval,1024,768,dusk,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_0640f78f,poi_493eac5b,st_mary's_church_kandy,media/landmarks/poi_493eac5b/09.jpg,eval,1024,768,dusk,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_5a255125,poi_7487db98,rooftop_live_music,media/landmarks/poi_7487db98/00.jpg,train,1024,768,dusk,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_96d5a853,poi_7487db98,rooftop_live_music,media/landmarks/poi_7487db98/01.jpg,train,1024,768,night,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_f01d0c5f,poi_7487db98,rooftop_live_music,media/landmarks/poi_7487db98/02.jpg,train,1024,768,daylight,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_7c0d5e93,poi_7487db98,rooftop_live_music,media/landmarks/poi_7487db98/03.jpg,train,1024,768,daylight,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_b266b8f0,poi_7487db98,rooftop_live_music,media/landmarks/poi_7487db98/04.jpg,train,1024,768,daylight,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_b21742d7,poi_7487db98,rooftop_live_music,media/landmarks/poi_7487db98/05.jpg,train,1024,768,night,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_e8459001,poi_7487db98,rooftop_live_music,media/landmarks/poi_7487db98/06.jpg,train,1024,768,daylight,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_7194843c,poi_7487db98,rooftop_live_music,media/landmarks/poi_7487db98/07.jpg,eval,1024,768,rain,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_06134cde,poi_7487db98,rooftop_live_music,media/landmarks/poi_7487db98/08.jpg,eval,1024,768,dusk,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_2da548d7,poi_7487db98,rooftop_live_music,media/landmarks/poi_7487db98/09.jpg,eval,1024,768,daylight,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_d623fd5a,poi_090cc669,butterfly_reserve,media/landmarks/poi_090cc669/00.jpg,train,1024,768,rain,0,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_a26ff9f4,poi_090cc669,butterfly_reserve,media/landmarks/poi_090cc669/01.jpg,train,1024,768,daylight,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_b4f6556a,poi_090cc669,butterfly_reserve,media/landmarks/poi_090cc669/02.jpg,train,1024,768,daylight,30,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_66ee8044,poi_090cc669,butterfly_reserve,media/landmarks/poi_090cc669/03.jpg,train,1024,768,crowded,5,synthetic_cc0,2026-08-18T10:00:00+05:30
lmk_207932ae,poi_090cc669,butterfly_reserve,media/landmarks/poi_090cc669/04.jpg,train,1024,768,dusk,45,synthetic_cc0,2026-08-18T10:00:00+05:30
